code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
PENF08B,"Penfolds, Grange, South Australia",2008,Penfolds,Red,South Australia,None,GBP,IB,6,75,1004285,1502307,Wine,https://bordeauxindex.com/fine-wine/australia/south_australia/penf-2008,380.83,1,0
CHEV10B,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2010,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1008108,1396586,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2010,729.17,1,0
VLICB2024BTL,"Lignier-Michelot, Coteaux Bourguignons, Cuvee",2024,Lignier-Michelot,Red,Burgundy,None,GBP,IB,6,75,2932574,2263274,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLICB-2024,15.0,40,0
BMBR2024BTL,"Bachelet-Monnot, Bourgogne, Rouge",2024,Bachelet-Monnot,Red,Burgundy,Bourgogne,GBP,IB,6,75,1125865,3297615,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmbr-2024,17.5,8,0
BMBB2024BTL,"Bachelet-Monnot, Bourgogne, Blanc",2024,Bachelet-Monnot,White,Burgundy,Bourgogne,GBP,IB,6,75,1060199,3297609,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmbb-2024,20.83,23,0
VLIB2024BTL,"Lignier-Michelot, Bourgogne, Rouge",2024,Lignier-Michelot,Red,Burgundy,Bourgogne,GBP,IB,6,75,1198715,2263275,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIB-2024,24.17,15,0
BMMR2024BTL,"Bachelet-Monnot, Maranges Premier Cru, Les Clos Roussots",2024,Bachelet-Monnot,Red,Burgundy,None,GBP,IB,6,75,2986926,3297617,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmmr-2024,24.17,5,0
BMSP2024BTL,"Bachelet-Monnot, Santenay, Les Prarons-Dessus",2024,Bachelet-Monnot,Red,Burgundy,Santenay,GBP,IB,6,75,1489006,3297618,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmsp-2024,24.17,10,0
BMMF2024BTL,"Bachelet-Monnot, Maranges Premier Cru, La Fussiere Rouge",2024,Bachelet-Monnot,Red,Burgundy,Maranges,GBP,IB,6,75,1201929,3297616,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmmf-2024,25.0,17,0
FER2017BTL,"Chateau Ferriere 3eme Cru Classe, Margaux",2017,Chateau Ferriere,Red,Bordeaux,Margaux,GBP,IB,6,75,1009727,2728198,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/fer-2017,25.17,4,0
BMMFB2024BTL,"Bachelet-Monnot, Maranges Premier Cru, La Fussiere Blanc",2024,Bachelet-Monnot,White,Burgundy,Maranges,GBP,IB,6,75,1241990,3297610,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmmfb-2024,26.67,12,0
VLISBR2024BTL,"Lignier-Michelot, Savigny-les-Beaune",2024,Lignier-Michelot,Red,Burgundy,Savigny-les-Beaune,GBP,IB,6,75,3064489,2263276,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLISBR-2024,30.0,20,0
BMPO2024BTL,"Bachelet-Monnot, Pommard",2024,Bachelet-Monnot,Red,Burgundy,Pommard,GBP,IB,6,75,2986913,3297619,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmpo-2024,37.5,5,0
TUAG17B,"Tua Rita, Giusto di Notri, Toscana",2017,Tua Rita,Red,Tuscany,Toscana,GBP,IB,6,75,1105807,903730,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/tuag-2017,40.0,2,0
GRAN2023BTL,"Chateau Grand-Puy-Lacoste 5eme Cru Classe, Pauillac",2023,Chateau Grand-Puy-Lacoste,Red,Bordeaux,Pauillac,GBP,IB,6,75,1010787,1745098,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gran-2023,41.67,1,0
VLIM2024BTL,"Lignier-Michelot, Morey-Saint-Denis, Vieilles Vignes",2024,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124204,2263260,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIM-2024,41.67,15,0
VLIMV2024BTL,"Lignier-Michelot, Morey-Saint-Denis, En la Rue de Vergy Rouge",2024,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1045400,2263277,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIMV-2024,41.67,29,0
VLICV2024BTL,"Lignier-Michelot, Chambolle-Musigny, Vieilles Vignes",2024,Lignier-Michelot,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1273250,2263278,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLICV-2024,41.67,28,0
VLIBE2024BTL,"Lignier-Michelot, Gevrey-Chambertin, Cuvee Bertin",2024,Lignier-Michelot,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1229198,2263286,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIBE-2024,41.67,17,0
DUHA2023BTL,"Chateau Duhart-Milon 4eme Cru Classe, Pauillac",2023,Chateau Duhart-Milon,Red,Bordeaux,Pauillac,GBP,IB,6,75,1009482,1745081,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/duha-2023,45.83,1,0
BMAR2024BTL,"Bachelet-Monnot, Saint-Aubin Premier Cru, En Remilly",2024,Bachelet-Monnot,White,Burgundy,Saint-Aubin,GBP,IB,6,75,1335143,3297611,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmar-2024,45.83,5,0
BMCM2024BTL,"Bachelet-Monnot, Chassagne-Montrachet, Blanc",2024,Bachelet-Monnot,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1400771,3297612,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmcm-2024,45.83,14,0
GRAN22B,"Chateau Grand-Puy-Lacoste 5eme Cru Classe, Pauillac",2022,Chateau Grand-Puy-Lacoste,Red,Bordeaux,Pauillac,GBP,IB,6,75,1010787,920441,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/gran-2022,46.67,1,0
ALLP2017BTL,"Allegrini, Poja, IGT",2017,Allegrini,Red,Veneto,None,GBP,IB,6,75,1095098,2209734,Wine,https://bordeauxindex.com/fine-wine/italy/veneto/zzaw03734-2017,47.67,5,0
LEPO2023BTL,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2023,Chateau Leoville Poyferre,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012387,1744896,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lepo-2023,48.33,1,0
BMMC2024BTL,"Bachelet-Monnot, Meursault, Le Cromin",2024,Bachelet-Monnot,White,Burgundy,Meursault,GBP,IB,6,75,1269664,3297613,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmmc-2024,49.17,3,0
BMPM2024BTL,"Bachelet-Monnot, Puligny-Montrachet",2024,Bachelet-Monnot,White,Burgundy,Puligny-Montrachet,GBP,IB,6,75,1060203,3297614,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bmpm-2024,49.17,14,0
LEOV2023BTL,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2023,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012361,1744667,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2023,50.0,1,0
GRUA2023BTL,"Chateau Gruaud Larose 2eme Cru Classe, Saint-Julien",2023,Chateau Gruaud Larose,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1011074,3430539,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/grua-2023,54.17,1,0
PONT2023BTL,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2023,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,6,75,1014307,1745054,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2023,55.0,1,0
CLER2023BTL,"Chateau Clerc Milon 5eme Cru Classe, Pauillac",2023,Chateau Clerc Milon,Red,Bordeaux,Pauillac,GBP,IB,6,75,1008212,1744978,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cler-2023,55.0,1,0
CERV2024BTL,"Antinori (Castello della Sala), Cervaro della Sala, Umbria",2024,Antinori (Castello della Sala),White,Umbria,None,GBP,IB,6,75,1238398,3297608,Wine,https://bordeauxindex.com/fine-wine/italy/umbria/cerv-2024,55.83,4,0
BEYC2023BTL,"Chateau Beychevelle 4eme Cru Classe, Saint-Julien",2023,Chateau Beychevelle,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1007101,1744629,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/beyc-2023,60.83,1,0
BEYC22B,"Chateau Beychevelle 4eme Cru Classe, Saint-Julien",2022,Chateau Beychevelle,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1007101,919403,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/beyc-2022,63.33,1,0
LEOV22B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2022,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012361,903489,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2022,63.33,1,0
LEEC2023BTL,"Leeuwin Estate, Art Series Chardonnay, Margaret River",2023,Leeuwin Estate,White,Western Australia,Margaret River,GBP,IB,6,75,1003611,2204205,Wine,https://bordeauxindex.com/fine-wine/australia/western_australia/leec-2023,66.5,5,0
PONT22B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2022,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,6,75,1014307,903439,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2022,76.67,1,0
LEPO22B,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2022,Chateau Leoville Poyferre,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012387,912649,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lepo-2022,76.67,1,0
SMI2023BTL,"Chateau Smith Haut Lafitte, Rouge Cru Classe, Pessac-Leognan",2023,Chateau Smith Haut Lafitte,Red,Bordeaux,Pessac-Leognan,GBP,IB,6,75,1015261,1744931,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/smi-2023,76.67,1,0
RAAMC2015BTL,"Raats, MR Mvemve Raats Compostella, Stellenbosch",2015,Raats,Red,Coastal Region,Stellenbosch,GBP,IB,6,75,1238604,2197700,Wine,https://bordeauxindex.com/fine-wine/south_africa/coastal_region/raamc-2015,79.0,8,0
CANO2023BTL,"Chateau Canon Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2023,Chateau Canon,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1007521,1745101,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cano-2023,79.17,1,0
VLIMF2024BTL,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Les Faconnieres",2024,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124190,2263279,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIMF-2024,79.17,12,0
VLIMSC2024BTL,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Aux Charmes",2024,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1124187,2263280,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIMSC-2024,79.17,19,0
VLIMG2024BTL,"Lignier-Michelot, Morey-Saint-Denis Premier Cru, Les Genavrieres",2024,Lignier-Michelot,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,2064778,2263281,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLIMG-2024,79.17,16,0
VLINM2024BTL,"Lignier-Michelot, Nuits-Saint-Georges Premier Cru, Aux Murgers",2024,Lignier-Michelot,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1549953,2263282,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLINM-2024,79.17,19,0
PICB2023BTL,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2023,Chateau Pichon Baron,Red,Bordeaux,Pauillac,GBP,IB,6,75,1014163,1744895,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/picb-2023,91.67,1,0
COSD2023BTL,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2023,Cos d'Estournel,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1008788,1744979,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cosd-2023,95.0,1,0
MONT2023BTL,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2023,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013296,1744793,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2023,114.17,1,0
VLFSC2015BTL,"Vilafonte, Series C, Paarl",2015,Vilafonte,Red,Coastal Region,Paarl,GBP,IB,6,75,1196014,2197689,Wine,https://bordeauxindex.com/fine-wine/south_africa/coastal_region/vlfsc-2015,115.0,8,0
LELA2023BTL,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2023,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012374,1744666,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2023,122.5,1,0
FIGE2023BTL,"Chateau Figeac Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2023,Chateau Figeac,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1009769,1745402,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/fige-2023,123.33,1,0
MONT22B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2022,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1013296,926001,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2022,133.33,1,0
COSD22B,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2022,Cos d'Estournel,Red,Bordeaux,Saint-Estephe,GBP,IB,6,75,1008788,904043,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cosd-2022,145.83,1,0
LAMI2023BTL,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2023,Chateau La Mission Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,6,75,1013179,1745373,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lami-2023,150.0,1,0
DUCR22B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2022,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1009479,908637,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2022,151.67,1,0
LAMI22B,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2022,Chateau La Mission Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,6,75,1013179,916814,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lami-2022,187.5,1,0
PALM2023BTL,"Chateau Palmer 3eme Cru Classe, Margaux",2023,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,6,75,1013658,1745116,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/palm-2023,193.33,1,0
PALM22B,"Chateau Palmer 3eme Cru Classe, Margaux",2022,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,6,75,1013658,916626,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/palm-2022,203.33,1,0
VLICC2024BTL,"Lignier-Michelot, Charmes-Chambertin Grand Cru",2024,Lignier-Michelot,Red,Burgundy,Charmes-Chambertin,GBP,IB,6,75,1156476,2263283,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLICC-2024,210.0,6,0
LANG2023BTL,"Chateau Angelus, Saint-Emilion Grand Cru",2023,Chateau Angelus,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1006045,1745252,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lang-2023,225.0,1,0
LANG15B,"Chateau Angelus, Saint-Emilion Grand Cru",2015,Chateau Angelus,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1006045,1396677,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lang-2015,241.67,1,0
VLICD2024BTL,"Lignier-Michelot, Clos Saint-Denis Grand Cru",2024,Lignier-Michelot,Red,Burgundy,Clos Saint-Denis,GBP,IB,6,75,1127902,2263285,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/VLICD-2024,242.5,6,0
LANG22B,"Chateau Angelus, Saint-Emilion Grand Cru",2022,Chateau Angelus,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1006045,921152,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lang-2022,291.67,2,0
CHEV2023BTL,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2023,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1008108,1736457,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2023,362.5,1,0
SCHDD19B,"Schrader, Double Diamond Cabernet Sauvignon, Oakville",2019,Schrader,Red,California,Oakville,GBP,IB,6,75,1777178,915814,Wine,https://bordeauxindex.com/fine-wine/united_states/california/schdd-2019,108.33,1,0
LEOV06B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2006,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1397494,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2006,49.17,1,0
MONT06B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2006,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397197,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2006,65.42,1,0
MONT07B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2007,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397282,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2007,67.08,1,0
LAFI04B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2004,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397099,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2004,393.33,1,0
LAFI02B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2002,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397399,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2002,400.0,1,0
LAFI06B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2006,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397316,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2006,416.67,1,0
LAFI08B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2008,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397501,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2008,459.17,1,0
LAFI99B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",1999,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397492,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-1999,462.5,1,0
LAFI03B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2003,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397265,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2003,566.67,1,0
LAFI90B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",1990,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397093,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-1990,625.0,1,0
LAFI00B,"Chateau Lafite Rothschild Premier Cru Classe, Pauillac",2000,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,12,75,1011872,1397373,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lafi-2000,780.83,1,0
PONT07B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2007,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1397283,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2007,52.08,1,0
LEOV08B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2008,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1397411,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2008,52.92,1,0
LEPO07B,"Chateau Leoville Poyferre 2eme Cru Classe, Saint-Julien",2007,Chateau Leoville Poyferre,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012387,1397177,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lepo-2007,53.33,1,0
PONT06B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2006,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1397389,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2006,55.83,1,0
PONT08B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2008,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1397117,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2008,57.5,1,0
MONT08B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2008,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397456,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2008,67.92,1,0
PONT03B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2003,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1397273,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2003,73.75,1,0
BEYC06B,"Chateau Beychevelle 4eme Cru Classe, Saint-Julien",2006,Chateau Beychevelle,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1007101,1397422,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/beyc-2006,74.58,1,0
LEOV09B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2009,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1397015,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2009,86.25,1,0
MONT04B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2004,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397250,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2004,86.67,1,0
LEOV03B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2003,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1397447,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2003,86.67,1,0
LEOV05B,"Chateau Leoville Barton 2eme Cru Classe, Saint-Julien",2005,Chateau Leoville Barton,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012361,1397290,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/leov-2005,89.58,1,0
PICB12B,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2012,Chateau Pichon Baron,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014163,1397390,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/picb-2012,93.33,1,0
PONT05B,"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2005,Chateau Pontet-Canet,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014307,1397206,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/pont-2005,94.17,1,0
PICB08B,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2008,Chateau Pichon Baron,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014163,1397410,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/picb-2008,96.67,1,0
PICB06B,"Chateau Pichon Baron 2eme Cru Classe, Pauillac",2006,Chateau Pichon Baron,Red,Bordeaux,Pauillac,GBP,IB,12,75,1014163,1397146,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/picb-2006,102.5,1,0
DUCR04B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2004,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397020,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2004,107.5,1,0
DUCR12B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2012,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397195,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2012,107.5,1,0
DUCR07B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2007,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397312,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2007,114.17,1,0
DUCR06B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2006,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397121,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2006,118.33,1,0
MONT05B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2005,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397296,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2005,119.17,1,0
COSD01B,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2001,Cos d'Estournel,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1008788,1397498,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/cosd-2001,120.83,1,0
MONT03B,"Chateau Montrose 2eme Cru Classe, Saint-Estephe",2003,Chateau Montrose,Red,Bordeaux,Saint-Estephe,GBP,IB,12,75,1013296,1397462,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/mont-2003,122.92,1,0
LAMI07B,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2007,Chateau La Mission Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1013179,1397446,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lami-2007,129.17,1,0
LELA03B,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2003,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1012374,1397440,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2003,139.17,1,0
DUCR00B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2000,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397076,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2000,164.58,1,0
DUCR05B,"Ducru-Beaucaillou 2eme Cru Classe, Saint-Julien",2005,Ducru-Beaucaillou,Red,Bordeaux,Saint-Julien,GBP,IB,12,75,1009479,1397372,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/ducr-2005,167.5,1,0
LAMI03B,"Chateau La Mission Haut-Brion Cru Classe, Pessac-Leognan",2003,Chateau La Mission Haut-Brion,Red,Bordeaux,Pessac-Leognan,GBP,IB,12,75,1013179,1397307,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lami-2003,170.83,1,0
